url,status,reason
https://handbook.gitlab.com/handbook/company/working-groups/recruiting-ssot/,success,
https://handbook.gitlab.com/handbook/company/working-groups/task-groups/,success,
https://handbook.gitlab.com/handbook/company/working-groups/task-groups/bootstrap-vue-removal/,success,
https://handbook.gitlab.com/handbook/company/working-groups/task-groups/css-utils/,success,
https://handbook.gitlab.com/handbook/company/working-groups/task-groups/gitlab-ui-vue-compat/,success,
https://handbook.gitlab.com/handbook/company/working-groups/task-groups/vue3-quarantined-tests/,success,
https://handbook.gitlab.com/handbook/company/working-groups/task-groups/vue3-router4-tests/,success,
https://handbook.gitlab.com/handbook/company/working-groups/teamops-sales-marketing/,success,
https://handbook.gitlab.com/handbook/company/working-groups/tiering/,success,
https://handbook.gitlab.com/handbook/company/working-groups/token-management/,success,
https://handbook.gitlab.com/handbook/company/working-groups/transient-bugs/,success,
https://handbook.gitlab.com/handbook/company/working-groups/upstream-diversity/,success,
https://handbook.gitlab.com/handbook/company/working-groups/upgrade-improvements/,success,
https://handbook.gitlab.com/handbook/company/working-groups/user-journey-map/,success,
https://handbook.gitlab.com/handbook/company/working-groups/vuejs-3-migration/,success,
https://handbook.gitlab.com/handbook/company/working-groups/webpack/,success,
https://handbook.gitlab.com/handbook/about/,success,
https://handbook.gitlab.com/handbook/about/contributing/,success,
https://handbook.gitlab.com/handbook/about/maintenance/,success,
https://handbook.gitlab.com/handbook/about/editing-handbook/,success,
https://handbook.gitlab.com/handbook/about/editing-handbook/edit-team-page/,success,
https://handbook.gitlab.com/handbook/about/editing-handbook/practical-handbook-edits/,success,
https://handbook.gitlab.com/handbook/about/handbook-usage/,success,
https://handbook.gitlab.com/handbook/about/changelog/,success,
https://handbook.gitlab.com/handbook/about/style-guide/,success,
https://handbook.gitlab.com/handbook/about/direction/,success,
https://handbook.gitlab.com/handbook/about/escalation/,success,
https://handbook.gitlab.com/handbook/acquisitions/,success,
https://handbook.gitlab.com/handbook/acquisitions/acquisition-process/integration/,success,
https://handbook.gitlab.com/handbook/acquisitions/acquisition-process/,success,
https://handbook.gitlab.com/handbook/acquisitions/acquisition-process/acquisition-process-communications/,success,
https://handbook.gitlab.com/handbook/board-meetings/,success,
https://handbook.gitlab.com/handbook/ceo/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/,success,
https://handbook.gitlab.com/handbook/ceo/shadow/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/embody-team/,success,
https://handbook.gitlab.com/handbook/ceo/office-of-the-ceo/jihu-support/,success,
